451, veg_palmkb2, 0, 414.8129883, 616.7164917, 13.1322422, 1, 1, 1, 0, 0, 0.082808204, 0.9965655208
451, veg_palmkb2, 0, 406.0246887, 616.9135132, 13.1322422, 1, 1, 1, 0, 0, -0.09150162339, 0.9958049059
451, veg_palmkb2, 0, 442.444519, 616.4716797, 13.0395174, 1, 1, 1, 0, 0, -0.134850949, 0.9908658862
451, veg_palmkb2, 0, 451.0055237, 615.8668213, 13.01275063, 1, 1, 1, 0, 0, 0.1736481637, 0.9848077297
4023, nbt_mansiontrees01, 0, 425.5263367, 614.1808472, 11.85180569, 1, 1, 1, 0, 0, 0, 1
476, pot_03, 0, 420.5966492, 617.6948242, 11.51844406, 1, 1, 1, 0, 0, 0, 1
476, pot_03, 0, 435.9899902, 617.7281494, 11.44887447, 1, 1, 1, 0, 0, 0, 1
476, pot_03, 0, 443.2814941, 599.0211792, 11.44887447, 1, 1, 1, 0, 0, 0, 1
476, pot_03, 0, 428.8561096, 592.7510376, 11.5442915, 1, 1, 1, 0, 0, 0, 1
458, veg_palmkb10, 0, 439.1156921, 608.3065186, 18.69602966, 0.2253531367, 0.2253531367, 0.2253531069, 0, 0, -0.9647873044, 0.2630311847
458, veg_palmkb10, 0, 417.5961914, 608.3065186, 18.69602966, 0.2253531218, 0.2253531218, 0.2253531069, 0, 0, -0.9288095832, 0.3705573976
476, pot_03, 0, 414.7341003, 605.8877563, 12.08395672, 1, 1, 1, 0, 0, 0, 1
476, pot_03, 0, 442.008667, 605.8877563, 12.0892067, 1, 1, 1, 0, 0, 0, 1
451, veg_palmkb2, 0, 423.5209656, 632.1000977, 12.55544186, 1, 1, 1, 0, 0, 0.082808204, 0.9965655208
451, veg_palmkb2, 0, 433.753418, 632.1000977, 12.52659798, 1, 1, 1, 0, 0, 0.082808204, 0.9965655208
451, veg_palmkb2, 0, 434.1196594, 611.2609863, 12.80380821, 1, 1, 1, 0, 0, 0.082808204, 0.9965655208
451, veg_palmkb2, 0, 423.1499634, 611.2609863, 12.86377525, 1, 1, 1, 0, 0, 0.082808204, 0.9965655208
4024, nbt_mansion03, 0, 397.7506714, 518.293335, 12.6518507, 1, 1, 1, 4.490224637e-009, -3.539808224e-009, 0.8038569093, 0.5948227048
449, veg_palwee02, 0, 396.7877808, 499.5086975, 8.96661377, 1, 1, 1, 0, 0, -0.6507903337, 0.7592574954
449, veg_palwee02, 0, 384.4822693, 519.1266479, 9.829184532, 1, 1, 1, 0, 0, -0.6507903337, 0.7592574954
449, veg_palwee02, 0, 394.2003784, 547.6169434, 9.829184532, 1, 1, 1, 0, 0, -0.6507903337, 0.7592574954
449, veg_palwee02, 0, 459.9184265, 550.6628418, 9.833600044, 1, 1, 1, 0, 0, -0.6507903337, 0.7592574954
449, veg_palwee02, 0, 461.1392822, 526.7772827, 9.833600044, 1, 1, 1, 0, 0, -0.6507903337, 0.7592574954
449, veg_palwee02, 0, 456.6100159, 497.1947327, 9.833600044, 1, 1, 1, 0, 0, -0.6507903337, 0.7592574954
474, veg_palmbig14, 0, 379.2483521, 502.0900879, 10.61705017, 1, 1, 1, 0, 0, -0.3826834857, 0.9238795042
474, veg_palmbig14, 0, 389.9124756, 534.0592041, 10.61705017, 1, 1, 1, 0, 0, -0.3826834857, 0.9238795042
469, veg_palmkb13, 0, 423.1311646, 524.6555786, 8.362376213, 0.2732240558, 0.2732240558, 0.2732240558, 0, 0, 0, 1
469, veg_palmkb13, 0, 425.6544189, 521.0880127, 8.362376213, 0.2732240558, 0.2732240558, 0.2732240558, 0, 0, 0, 1
469, veg_palmkb13, 0, 412.0529175, 525.8081055, 8.353613853, 0.2732240558, 0.2732240558, 0.2732240558, 0, 0, 0, 1
469, veg_palmkb13, 0, 408.533783, 522.6983643, 8.353613853, 0.2732240558, 0.2732240558, 0.2732240558, 0, 0, 0, 1
469, veg_palmkb13, 0, 408.51828, 511.4451904, 8.353613853, 0.2732240558, 0.2732240558, 0.2732240558, 0, 0, 0, 1
469, veg_palmkb13, 0, 411.9533997, 508.3820801, 8.353613853, 0.2732240558, 0.2732240558, 0.2732240558, 0, 0, 0, 1
469, veg_palmkb13, 0, 423.1766968, 509.9940491, 8.353613853, 0.273224026, 0.273224026, 0.2732240558, 0, 0, -1, -4.371139184e-008
469, veg_palmkb13, 0, 419.5864868, 507.5387268, 8.353613853, 0.273224026, 0.273224026, 0.2732240558, 0, 0, 0.7071067095, 0.7071068287
4025, nbt_mansionbase02, 0, 419.5956116, 523.8998413, 11.40335274, 1, 1, 1, 0, 0, 0, 1
474, veg_palmbig14, 0, 441.8565979, 541.8029785, 10.61705017, 1.000000119, 1.000000119, 1, 0, 0, -0.9238795042, -0.3826835454
474, veg_palmbig14, 0, 409.6957397, 541.8424072, 10.56073189, 1.000000119, 1.000000119, 1, 0, 0, -0.9238795042, -0.3826835454
4026, nbt_mansiontrees02, 0, 421.1029053, 525.4888306, 12.06760883, 1, 1, 1, 0, 0, 0, 1
4027, nbt_tikiprops01, 0, 416.325531, 517.1259766, 11.44321823, 1, 1, 1, 0, 0, 0, 1
450, veg_palmkb1, 0, 514.8126221, 87.43487549, 11.03260708, 0.7115384936, 0.7115384936, 0.7115384936, 0, 0, -0.07845909148, 0.996917367
450, veg_palmkb1, 0, 516.4078979, 99.69993591, 11.03260708, 0.7115384936, 0.7115384936, 0.7115384936, 0, 0, -0.1305261999, 0.9914448857
453, veg_palmkb4, 0, 511.452179, 71.36139679, 12.12533474, 0.4507062137, 0.4507062137, 0.4507062137, 0, 0, -0.03053851426, 0.9995335937
453, veg_palmkb4, 0, 517.258606, 117.7700806, 12.12533474, 0.4507062137, 0.4507062137, 0.4507062137, 0, 0, -0.1693495065, 0.985556066
453, veg_palmkb4, 0, 538.6710815, 116.970993, 12.12533474, 0.4507062137, 0.4507062137, 0.4507062137, 0, 0, -0.3007058203, 0.9537169337
456, veg_palmkb9, 0, 528.8375854, 102.8152771, 10.59551239, 0.5, 0.5, 0.5, 0, 0, -0.6723667979, 0.7402181029
456, veg_palmkb9, 0, 528.8810425, 93.12864685, 10.59551239, 0.5, 0.5, 0.5, 0, 0, -0.3786486387, 0.9255405068
456, veg_palmkb9, 0, 528.8465576, 91.91337585, 10.59551239, 0.5, 0.5, 0.5, 0, 0, -0.3786486387, 0.9255405068
456, veg_palmkb9, 0, 528.8288574, 82.28611755, 10.61459064, 0.5, 0.5, 0.5, 0, 0, -0.3786486387, 0.9255405068
456, veg_palmkb9, 0, 553.1117554, 90.94110107, 11.98776722, 0.5, 0.5, 0.5, 0, 0, -0.3786486387, 0.9255405068
456, veg_palmkb9, 0, 553.1101074, 93.78846741, 11.98776722, 0.5, 0.5, 0.5, 0, 0, -0.3786486387, 0.9255405068
453, veg_palmkb4, 0, 565.8494263, 120.2820435, 12.83525181, 0.4507062137, 0.4507062137, 0.4507062137, 0, 0, -0.3007058203, 0.9537169337
453, veg_palmkb4, 0, 560.1837158, 68.81136322, 12.83525181, 0.4507062137, 0.4507062137, 0.4507062137, 0, 0, -0.3007058203, 0.9537169337
4028, nbt_hoteltrees01, 0, 540.6691284, 95.20861816, 12.87649822, 1, 1, 1, 0, 0, 0, 1
455, veg_palmkb8, 0, 528.5269775, 103.465889, 11.37573624, 0.5, 0.5, 0.5, 0, 0, -0.3542910814, 0.9351351857
455, veg_palmkb8, 0, 528.454895, 80.78604889, 11.43124199, 0.5, 0.5, 0.5, 0, 0, -0.3542910814, 0.9351351857
455, veg_palmkb8, 0, 554.3121338, 77.43917084, 12.09530449, 0.5, 0.5, 0.5, 0, 0, -0.3542910814, 0.9351351857
455, veg_palmkb8, 0, 553.3129883, 85.14112854, 12.09530449, 0.5, 0.5, 0.5, 0, 0, -0.3542910814, 0.9351351857
455, veg_palmkb8, 0, 553.3129883, 99.64955139, 12.09530449, 0.5, 0.5, 0.5, 0, 0, -0.3542910814, 0.9351351857
455, veg_palmkb8, 0, 554.3649292, 107.3183746, 12.09530449, 0.5, 0.5, 0.5, 0, 0, -0.3542910814, 0.9351351857
474, veg_palmbig14, 0, 526.1811523, 68.17685699, 9.113244057, 1, 1, 1, 0, 0, 0, 1
474, veg_palmbig14, 0, 533.7705688, 122.3541565, 9.113244057, 1, 1, 1, 0, 0, 0, 1
449, veg_palwee02, 0, 533.7625122, 196.2598572, 12.30827522, 1, 1, 1, 0, 0, -0.3826834857, 0.9238795042
449, veg_palwee02, 0, 533.7625122, 187.646637, 12.30827522, 1, 1, 1, 0, 0, -0.5262140036, 0.8503521681
4029, nbt_hoteltrees02, 0, 533.7747803, 191.6458282, 14.55960751, 1, 1, 1, 0, 0, 0, 1
459, veg_palmkbb11, 0, 514.5643921, 195.7387085, 10.00633526, 0.7115384936, 0.7115384936, 0.7115384936, 0, 0, -0.05669279397, 0.9983916879
459, veg_palmkbb11, 0, 516.4990234, 172.3410645, 10.00633526, 0.7115384936, 0.7115384936, 0.7115384936, 0, 0, -0.02181488834, 0.9997620583
459, veg_palmkbb11, 0, 516.7717896, 156.1322937, 10.00633526, 0.7115384936, 0.7115384936, 0.7115384936, 0, 0, 0.0174524039, 0.9998477101
459, veg_palmkbb11, 0, 512.3085327, 220.6947479, 10.00633526, 0.7115385532, 0.7115385532, 0.7115384936, 0, 0, -0.03489949554, 0.9993908405
459, veg_palmkbb11, 0, 511.6927185, 236.6935425, 10.36012173, 0.7115384936, 0.7115384936, 0.7115384936, 0, 0, -0.008726536296, 0.9999619126
4030, nbt_hotel03glass, 0, 561.1448975, 362.6883545, 65.42124939, 1, 1, 1, 0, 0, 0, 1
474, veg_palmbig14, 0, 544.619873, 311.6838074, 11.69673634, 1.000000119, 1.000000119, 1, 0, 0, -0.8457278609, 0.5336144567
474, veg_palmbig14, 0, 562.3971558, 308.0563965, 11.69673634, 0.9999999404, 0.9999999404, 1, 0, 0, -0.9869963527, -0.160742566
474, veg_palmbig14, 0, 582.6755371, 409.7155457, 11.69673634, 1, 1, 1, 0, 0, 0.659345746, 0.7518398166
474, veg_palmbig14, 0, 563.6688232, 413.72229, 11.69673634, 1, 1, 1, 0, 0, -0.3867110312, 0.9222009182
4031, nbt_hotel07, 0, 500.9050598, 624.6129761, 10.05803108, 1, 1, 1, 0, 0, 0, 1
465, kb_planter+bush, 0, 479.0074768, 628.0122681, 10.72827625, 0.9999999404, 0.9999999404, 1, 0, 0, -0.02617694996, 0.9996573329
465, kb_planter+bush, 0, 521.1591797, 627.9507446, 10.72827625, 1, 1, 1, 0, 0, 0.02181488648, 0.9997620583
4032, nbt_hotel07fence, 0, 500.2449341, 627.8225708, 12.01555347, 1, 1, 1, 0, 0, 0, 1
475, veg_palmkb14, 0, 483.9133911, 617.9225464, 11.41136169, 1, 1, 1, 0, 0, -0.3826834857, 0.9238795042
475, veg_palmkb14, 0, 483.9133911, 621.1359253, 11.41136169, 1, 1, 1, 0, 0, -0.3826834857, 0.9238795042
475, veg_palmkb14, 0, 490.589325, 613.6297607, 11.41136169, 1.000000119, 1.000000119, 1, 0, 0, -0.9238795638, 0.3826833963
475, veg_palmkb14, 0, 493.8925476, 613.6297607, 11.41136169, 1.000000119, 1.000000119, 1, 0, 0, -0.9238795638, 0.3826833963
475, veg_palmkb14, 0, 483.8718872, 634.2826538, 11.40491772, 1, 1, 1, 0, 0, -0.3826834857, 0.9238795042
475, veg_palmkb14, 0, 483.5949402, 637.517334, 11.40491772, 1, 1, 1, 0, 0, -0.3826834857, 0.9238795042
475, veg_palmkb14, 0, 490.8587341, 641.6898193, 11.38116932, 1, 1, 1, 0, 0, 0.3826834261, 0.9238795638
475, veg_palmkb14, 0, 494.0142822, 641.6898193, 11.38116932, 1, 1, 1, 0, 0, 0.3826834261, 0.9238795638
475, veg_palmkb14, 0, 509.5534058, 619.4223022, 11.38116932, 0.9999999404, 0.9999999404, 1, 0, 0, -0.9238795638, 0.3826833963
475, veg_palmkb14, 0, 512.7091064, 619.4523315, 11.38116932, 0.9999999404, 0.9999999404, 1, 0, 0, -0.9238795638, 0.3826833963
475, veg_palmkb14, 0, 517.0432739, 626.1483765, 11.38116932, 1, 1, 1, 0, 0, -0.9238795042, -0.3826834261
475, veg_palmkb14, 0, 517.0432739, 629.444519, 11.38116932, 1, 1, 1, 0, 0, -0.9238795042, -0.3826834261
475, veg_palmkb14, 0, 512.8616333, 636.5300903, 11.38116932, 1, 1, 1, 0, 0, 0.3826834261, 0.9238795638
475, veg_palmkb14, 0, 509.6751709, 636.5300903, 11.38116932, 1, 1, 1, 0, 0, 0.3826834261, 0.9238795638
465, kb_planter+bush, 0, 485.8117676, 630.1725464, 10.72827625, 1, 1, 1, 0, 0, 0.7071067691, 0.7071067691
465, kb_planter+bush, 0, 498.9863586, 641.4648438, 10.72827625, 1, 1, 1, 0, 0, 0.7071067691, 0.7071067691
465, kb_planter+bush, 0, 485.739624, 641.4648438, 10.72827625, 1, 1, 1, 0, 0, 0.7071067691, 0.7071067691
465, kb_planter+bush, 0, 485.5057373, 625.2286987, 10.72827625, 1, 1, 1, 0, 0, 0.7071067691, 0.7071067691
465, kb_planter+bush, 0, 499.0684509, 613.8759766, 10.72827625, 1, 1, 1, 0, 0, 0.7071067691, 0.7071067691
465, kb_planter+bush, 0, 485.6312256, 613.8759766, 10.72827625, 1, 1, 1, 0, 0, 0.7071067691, 0.7071067691
465, kb_planter+bush, 0, 516.9396362, 634.5197144, 10.72827625, 0.9999998808, 0.9999998808, 1, 0, 0, -1, 0
465, kb_planter+bush, 0, 516.9396362, 621.2075806, 10.72827625, 0.9999998808, 0.9999998808, 1, 0, 0, -1, 0
445, veg_palm04, 0, 604.2584229, 592.9517212, 8.503746033, 0.9999998808, 0.9999998808, 1, 0, 0, 0.7408625484, 0.6716566682
445, veg_palm04, 0, 599.72229, 483.9432068, 7.815315247, 1, 1, 1, 0, 0, -0.6017639041, 0.798674047
448, veg_palwee01, 0, 600.4432373, 487.9865417, 8.433909416, 1, 1, 1, 0, 0, 0.7039161325, 0.7102831006
4033, nubuilding1glass, 0, 296.2453308, 286.6251831, 12.32856274, 1, 1, 1, 0, 0, 0, 1
4034, nbeach_police, 0, 500.6479492, 513.3973389, 14.897789, 1, 1, 1, 0, 0, 0, 1
4035, LODach_police, 0, 500.6479492, 513.3973389, 14.897789, 1, 1, 1, 0, 0, 0, 1
4036, nbt_hotel06balcony, 0, 297.3517151, 372.0216675, 18.56289673, 1, 1, 1, 0, 0, 0, 1
449, veg_palwee02, 0, 519.2332153, 571.0153809, 9.223767281, 1.000000119, 1.000000119, 1, 0, 0, 0.8053988218, 0.592733264
449, veg_palwee02, 0, 521.2637939, 540.6010132, 9.223767281, 1.000000119, 1.000000119, 1, 0, 0, -0.8694844842, -0.4939602911
449, veg_palwee02, 0, 481.9785461, 588.0982056, 9.223767281, 0.9999999404, 0.9999999404, 1, 0, 0, -0.950509131, -0.3106966317
449, veg_palwee02, 0, 483.1437683, 540.1413574, 9.223767281, 0.9999999404, 0.9999999404, 1, 0, 0, 0.4524157643, 0.8918071389
474, veg_palmbig14, 0, 486.355896, 577.0791016, 10.1145153, 1.000000119, 1.000000119, 1, 0, 0, -0.9238796234, 0.3826833069
474, veg_palmbig14, 0, 486.3828125, 551.6723633, 10.1145153, 1.000000119, 1.000000119, 1, 0, 0, -0.9238796234, 0.3826833069
475, veg_palmkb14, 0, 499.8319397, 576.3798218, 12.02826405, 1, 1, 1, 0, 0, -0.3826834857, 0.9238795042
475, veg_palmkb14, 0, 510.2831726, 577.5564575, 12.02826405, 1, 1, 1, 0, 0, -0.4186597764, 0.9081431627
475, veg_palmkb14, 0, 499.7104187, 545.6645508, 12.02826405, 1, 1, 1, 0, 0, -0.3826834857, 0.9238795042
475, veg_palmkb14, 0, 499.6385193, 542.0762939, 12.02826405, 1, 1, 1, 0, 0, -0.3826834857, 0.9238795042
475, veg_palmkb14, 0, 510.7098694, 543.8048096, 12.02826405, 1, 1, 1, 0, 0, -0.3826834857, 0.9238795042
