# IPL generated from Max file airport.max
inst
865, ap_tower, 0, -1685.179443, -923.3638916, 13.48704815, 1, 1, 1, 0, 0, 0, 1
866, ap_terminAchek1_01, 0, -1398.51709, -868.3939819, 14.40732002, 1, 1, 1, 0, 0, 0.7071067691, 0.7071067691
867, ap_terminAchek1_02, 0, -1472.896484, -868.3939819, 14.40732002, 1, 1, 1, 0, 0, 0.7071067691, 0.7071067691
868, ap_gatesA, 0, -1519.899292, -1014.809753, 19.52980423, 1, 1, 1, 0, 0, 0.7071067691, 0.7071067691
869, ap_gatesB, 0, -1354.575439, -1010.916809, 19.54057312, 1, 1, 1, 0, 0, 0, 1
870, ap_terminA_01, 0, -1435.706787, -855.2133179, 35.34555054, 1, 1, 1, 0, 0, 0, 1
320, lhouse_barrier1, 0, -1168.593262, -1041.819092, 14.75181484, 1, 1, 1, 0, 0, 0.7101854086, 0.7040147185
320, lhouse_barrier1, 0, -1168.593262, -1009.905334, 14.75181484, 1, 1, 1, 0, 0, 0.7101854086, 0.7040147185
320, lhouse_barrier1, 0, -1168.593262, -959.4637451, 14.75181484, 1, 1, 1, 0, 0, 0.7101854086, 0.7040147185
320, lhouse_barrier1, 0, -1168.593262, -927.5500488, 14.75181484, 1, 1, 1, 0, 0, 0.7101854086, 0.7040147185
320, lhouse_barrier1, 0, -1168.593262, -977.0479126, 14.75181484, 1, 1, 1, 0, 0, 0.7101854086, 0.7040147185
320, lhouse_barrier1, 0, -1168.593262, -992.0410767, 14.75181484, 1, 1, 1, 0, 0, 0.7101854086, 0.7040147185
320, lhouse_barrier1, 0, -1147.126831, -992.0410767, 14.75181484, 1, 1, 1, 0, 0, 0.7101854086, 0.7040147185
320, lhouse_barrier1, 0, -1147.126831, -977.0479126, 14.75181484, 1, 1, 1, 0, 0, 0.7101854086, 0.7040147185
320, lhouse_barrier1, 0, -1147.126831, -1009.905334, 14.75181484, 1, 1, 1, 0, 0, 0.7101854086, 0.7040147185
320, lhouse_barrier1, 0, -1147.126831, -1041.819092, 14.75181484, 1, 1, 1, 0, 0, 0.7101854086, 0.7040147185
